ENSGID	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000188334	4.311586864	4.353956239	4.395065326	4.470976493	4.582198534	4.415005368	4.433491463	4.467223276	4.542159386	4.598148426	4.653506347	4.759222053	4.71153714	4.648733208	4.58986799	4.547282454
ENSG00000101019	9.179001106	9.239023496	9.29912066	9.419222067	8.512723874	8.726200908	8.971167686	9.158153657	9.413520889	9.349233585	9.285107992	9.159338257	8.346737193	8.685263525	8.993777146	9.225069332
ENSG00000084674	4.498088094	4.49949679	4.501612464	4.507186895	4.104489823	4.493513668	4.533824811	4.527023922	4.6623091	4.62937789	4.597143972	4.5331027	4.601227414	4.471428643	4.349498628	4.255005454
ENSG00000180834	8.7800181	8.726369922	8.673584063	8.573662952	7.685802294	8.669120316	9.000589499	9.184788297	8.937937592	8.909695482	8.881141308	8.820521675	9.025124564	9.133608274	9.120846793	9.096624615
ENSG00000136404	6.202713761	6.093178828	5.98234995	5.759412059	5.337871103	6.090076163	6.113887802	6.074742481	6.374377495	6.286968069	6.201559379	6.041260702	6.761738326	5.889257909	5.660708878	5.539472746
ENSG00000205683	4.321360453	4.465906467	4.61035366	4.898017672	4.683014153	4.476812672	4.30899615	4.186705804	4.463695663	4.43907936	4.413930559	4.361059203	4.338356532	4.350958889	4.413690303	4.447364464
ENSG00000211641	4.624310721	4.651675864	4.678403928	4.727639886	4.682067466	4.479336784	4.487038268	4.516416281	4.354766593	4.471243459	4.58800155	4.822717286	4.420884422	4.591888892	4.564081858	4.520280679
ENSG00000196754	11.87992731	11.76104606	11.64229955	11.40433356	10.91572313	10.99143905	10.95777212	10.94826756	12.11218131	12.14991493	12.18817429	12.26543648	11.55057266	11.54968971	11.46510181	11.39459266
ENSG00000187944	5.691130038	5.541735724	5.392276152	5.09063863	4.473092738	5.361246147	5.354736015	5.378311408	5.616804676	5.537088443	5.458931706	5.309602256	5.674634322	5.32263952	5.409438027	5.419708854
ENSG00000222028	4.556573984	4.640711261	4.725183289	4.896957156	4.929612261	5.098871908	5.137667651	5.167533941	5.128975312	5.084153789	5.039317125	4.950061088	5.057657495	4.946444058	4.913963055	4.887723639
ENSG00000196458	8.629427404	8.691958718	8.755714916	8.888507763	8.779836178	8.87553584	8.788132826	8.702489567	8.331664195	8.40076818	8.46922413	8.606617484	8.431574649	8.534795499	8.502909419	8.460979292
ENSG00000112245	13.66194595	13.78144381	13.90185662	14.14844362	14.8861893	14.08156939	13.51026281	13.10598413	13.66042659	13.73954213	13.81859288	13.97882406	13.81198661	13.40134376	13.11977533	12.92408313
ENSG00000107165	5.682306765	5.657450654	5.633138603	5.587958164	4.51682252	4.736402425	4.971336033	5.149909416	6.422121056	6.312918099	6.203672707	5.984765598	5.122343313	5.547270856	5.482150478	5.503170966
ENSG00000136715	10.78279986	10.81494731	10.84819991	10.91866516	11.35359892	11.08602109	10.67569356	10.34909757	10.65201389	10.75380499	10.85555416	11.06056495	11.18430558	10.7876707	10.74411841	10.58855255
ENSG00000176567	4.166483663	4.179990269	4.193746441	4.220998648	4.732421572	4.529710142	4.388982122	4.292161798	4.250414459	4.266628447	4.281840789	4.307442906	4.029435738	4.455672198	4.415740387	4.378079293
ENSG00000187922	4.167935026	4.259752578	4.350653365	4.530459175	4.681982116	4.251720925	4.143938317	4.09964973	4.203313764	4.2303748	4.257081322	4.307868451	4.087241089	4.222706261	4.226534001	4.215168386
ENSG00000174970	3.982911606	3.969452697	3.955607771	3.923884692	4.283107971	4.127998716	4.236629311	4.346311102	3.898975778	3.953287177	4.006550161	4.105876908	3.732886536	4.247285869	4.482919836	4.637353192
ENSG00000081818	4.894600371	4.839191921	4.783734738	4.672210933	4.102941329	4.636599843	4.878119862	5.028273722	4.671835569	4.73391945	4.795339621	4.914920723	4.896470824	4.938310547	5.003388113	5.048736252
ENSG00000188883	9.513379686	9.248311978	8.981959664	8.442587287	8.861819523	9.313096388	8.919241187	8.744235601	9.735378493	9.850995241	9.96662927	10.19809492	10.449761	10.08021865	9.526291848	9.168993575
ENSG00000181896	9.007921832	9.146515733	9.286322678	9.57047982	9.309249837	9.130258064	9.24773627	9.30244189	9.099322791	9.337868914	9.577081277	10.05875881	9.547686477	9.438848374	9.419175031	9.416151837
ENSG00000169085	3.876975157	4.091982615	4.308582058	4.751889937	5.819682127	4.663466799	4.111929912	3.767166427	4.391304277	4.384079204	4.375502095	4.347412134	4.222067025	5.03449253	4.794072958	4.530464078
ENSG00000146166	7.855448014	7.81683307	7.779745889	7.713374164	6.83836269	6.855035744	6.591190514	6.364107765	7.348839241	7.41608262	7.482996769	7.616111593	6.61745049	6.616898499	6.161376582	5.990555863
ENSG00000124721	4.221850888	4.226014975	4.230198054	4.238822024	3.906206841	3.987541527	4.064109237	4.120952241	4.281027003	4.226209749	4.171196156	4.059398861	4.075760304	4.251087729	4.311618904	4.347137859
ENSG00000142182	4.220241549	4.303884717	4.387910808	4.556274386	3.853385045	4.009812197	4.30650609	4.532982361	4.612752747	4.586785295	4.560327108	4.503910218	4.050475156	4.217865563	4.252198558	4.26271119
ENSG00000164209	9.680799701	9.631685863	9.583396677	9.491108236	10.02663794	10.01111372	9.963487545	9.921746399	9.687208296	9.656866836	9.626449537	9.565938998	10.32312741	10.09778171	9.921870671	9.792077818
ENSG00000180488	9.056791044	9.089854974	9.123040761	9.190921827	9.356650942	9.550241572	9.558354087	9.541107143	8.896638281	8.855011424	8.813169004	8.731319393	9.31851851	9.234814005	9.272479799	9.311350417
ENSG00000131374	6.632948395	6.773538059	6.914114951	7.195211475	7.163716519	6.936642028	7.003743695	7.012311658	6.892729423	6.773187917	6.652812966	6.41283211	6.418568381	6.70165944	6.770440532	6.803903539
ENSG00000155846	8.510048526	8.597163153	8.684081348	8.858745128	7.855640705	8.151747019	8.528511855	8.822458839	8.592182789	8.644955328	8.696930122	8.799433337	8.145784835	8.362987119	8.502878143	8.644297808
ENSG00000168894	12.47032926	12.39923727	12.32861137	12.18758561	12.58465234	13.17846014	13.04108838	12.88576488	12.57424946	12.58072207	12.58716932	12.59978082	13.59703886	13.31064152	13.00419531	12.77092153
ENSG00000168439	10.19733125	10.17635459	10.15552307	10.11472285	9.245783324	9.595651506	9.930027596	10.18314148	10.40922851	10.22733913	10.04522805	9.68104157	9.777353421	9.962223609	10.00781207	10.04195252
ENSG00000214188	5.109856112	5.153982516	5.19900475	5.292296886	4.684512444	5.049637523	5.29830303	5.470837708	4.892234117	4.902230405	4.910752115	4.923753753	4.690271511	4.991152513	5.212089585	5.34911363
ENSG00000070031	5.180057086	5.255714286	5.331001862	5.480863795	5.291716936	5.465111264	5.464310402	5.445410504	5.719208287	5.652632017	5.587154828	5.462022579	5.590256509	5.391529366	5.236623597	5.119223082
ENSG00000215568	4.529021265	4.523841722	4.517928206	4.506739912	4.163555955	4.588537605	4.627523188	4.638932293	4.528866831	4.512584802	4.4968496	4.467606189	4.626337174	4.778406176	4.890048346	4.972142728
ENSG00000113649	8.501468596	8.65245311	8.804320467	9.113275119	8.584700994	8.520548975	8.655640265	8.778373405	8.541324876	8.541324876	8.541324876	8.541324876	8.52518568	8.5837029	8.643989051	8.689882952
ENSG00000249853	4.97173522	5.118270145	5.266687284	5.571640592	5.873519304	5.06226043	5.014778108	5.055269529	4.699697179	4.74823325	4.796613829	4.89363427	4.442667714	4.638531295	5.047993635	5.36048898
ENSG00000238261	7.575889621	7.508378775	7.441414663	7.306885501	6.724889244	7.346643216	7.665763147	7.864422034	7.182685845	7.238636145	7.293464512	7.397692584	8.140586391	7.697049514	7.497755185	7.378834236
ENSG00000151576	10.23716969	10.30984389	10.38256273	10.52852813	9.97918753	9.976873861	10.03792909	10.09449352	10.15613836	10.2534894	10.35059828	10.54466023	9.807014812	9.921706355	10.04532835	10.1387234
ENSG00000105997	6.523226055	6.496874218	6.471410279	6.425041645	5.817560063	6.211279046	6.789718857	7.231545048	6.064053461	5.944243169	5.824627062	5.587870789	6.163616244	6.475000636	6.890590788	7.212738911
ENSG00000131355	4.877927591	4.672669697	4.465807957	4.040097927	5.323402679	4.628990715	4.307497684	4.101057919	4.429474858	4.430688888	4.432323712	4.437268796	4.397878456	4.582412482	4.631494231	4.659677295
ENSG00000127081	6.451397433	6.681802238	6.912987554	7.380171857	6.650233931	6.422447248	6.475046609	6.54507769	6.031709641	6.431760682	6.830880173	7.629520788	5.997557347	6.516505831	6.707807325	6.822443366
ENSG00000169760	4.251676571	4.165982468	4.08002709	3.907123444	4.265017052	4.114637092	4.10237232	4.10998173	4.052483655	4.094172511	4.135778214	4.218580617	3.88318385	4.050728188	4.16490997	4.244664142
ENSG00000128802	4.862007243	4.862977299	4.864237762	4.867975932	4.683164054	4.970154623	4.981101966	4.99564776	5.142607075	5.111476218	5.081140344	5.023694166	5.121884628	4.973941285	4.973398909	4.986162367
ENSG00000117593	8.140686316	8.167340526	8.194451304	8.253452661	7.586340511	7.429184857	8.126696769	8.714517478	8.575599195	8.380867112	8.185470579	7.793305803	6.304441376	7.611263108	8.320185651	8.794294525
ENSG00000036672	4.857831556	4.961259777	5.064966896	5.275609413	5.641727208	5.044222546	4.954357428	4.943405513	4.919200018	4.960294948	5.001104937	5.082741565	4.694672205	4.873796409	5.024232996	5.134842976
ENSG00000196367	8.590493361	8.787266049	8.984038737	9.377584112	8.689920206	8.856900635	9.066853136	9.229004145	8.971442905	8.859293607	8.747189365	8.525927139	8.795579717	8.632197235	8.789827047	8.90914647
ENSG00000100014	10.85641656	11.03290487	11.20959855	11.56637046	12.13754955	11.36105678	10.92359838	10.63028533	10.90421884	11.01871368	11.13323753	11.36516968	11.04003533	10.77875057	10.66763205	10.59904133
ENSG00000146587	5.620698746	5.748284392	5.876492187	6.136512919	6.282190542	6.115768611	5.89448053	5.7219577	5.251034224	5.48552433	5.719012761	6.184145533	5.636655412	5.735398505	5.740303623	5.715962572
ENSG00000153531	5.452138018	5.434873886	5.418233522	5.386736277	5.489294256	6.04129597	6.055692986	6.181552296	5.547845818	5.483070294	5.417127541	5.282727943	5.630444099	5.762361671	6.011124549	6.174289891
ENSG00000185758	5.589016197	5.598484613	5.608722787	5.633134337	5.144102408	5.718615495	5.721241607	5.803556477	6.321035913	6.28577799	6.252604997	6.197303125	6.423212377	5.989497981	5.939676077	5.938324137
ENSG00000134339	4.068988237	4.181001425	4.293703733	4.522712981	4.832521546	4.341601312	3.855648255	3.491921985	4.27053295	4.291376525	4.311602821	4.348126222	4.34905488	5.211380476	5.31612352	5.502907753
ENSG00000225362	4.311967935	4.564214573	4.81691737	5.324855761	4.832796214	4.515456787	4.285560019	4.120122548	4.260546069	4.473774552	4.686328636	5.109975437	4.341075547	4.837254361	4.903513642	4.923259765
ENSG00000253339	4.415851753	4.448833895	4.480837028	4.539932839	5.253511272	4.589010621	4.283442458	4.095647588	4.142413925	4.278216562	4.41390272	4.683405081	4.341278429	4.349674867	4.415612244	4.455135625
ENSG00000164296	5.296804925	5.446987131	5.597957077	5.904177065	5.426949793	5.580817791	5.609792198	5.620286273	5.114353854	5.224949115	5.333454455	5.541138624	5.565494108	5.713650321	5.755402033	5.771303989
ENSG00000077935	4.639634558	4.718442736	4.798199583	4.957318759	5.058039662	5.069197151	5.036235229	5.007105571	4.7303387	4.669888424	4.60983134	4.489272005	4.869688248	5.138277251	5.023956307	4.959562482
ENSG00000143498	6.072325526	6.31108716	6.551117667	7.038564433	7.578230187	6.724122645	6.321123604	5.995933689	5.722857759	6.002696871	6.280016867	6.819566425	6.175247799	6.599565458	6.272112876	5.947980078
ENSG00000165584	4.95122258	4.909120282	4.867486264	4.786336808	5.240320987	5.055855642	4.878199443	4.746482654	4.834672933	4.854834094	4.875494666	4.919080751	4.987838545	4.901069994	4.768518354	4.679502913
ENSG00000183943	8.063098129	8.077791875	8.092548844	8.120727831	7.022558351	7.47910305	8.011222123	8.419787568	8.030742428	7.951528586	7.871833808	7.712295842	7.984259691	7.943447717	8.039644829	8.131538492
ENSG00000005007	12.0780433	12.19674451	12.31678754	12.56407418	12.53559604	12.14275934	12.09535871	12.05611424	12.2849392	12.32949264	12.37341528	12.46311337	11.99228603	12.21258324	12.05604526	11.89884802
ENSG00000138613	8.010076769	7.886642678	7.762748337	7.513152925	6.935234908	8.28453656	8.168229911	8.25645214	8.134649606	8.053771178	7.973951069	7.819589453	8.899872258	8.642799788	8.356099328	8.136509478
ENSG00000110680	4.696134125	4.626234742	4.556225595	4.41449667	5.055143695	4.798574192	4.773195764	4.779576158	4.711725415	4.665888123	4.620624926	4.529283952	4.770109817	4.822793457	4.633945683	4.536192865
ENSG00000248360	13.16471145	13.18908702	13.21435308	13.26693303	13.47413434	13.66887206	13.74322322	13.82462102	12.77403604	12.77677404	12.7797592	12.78704297	13.25054535	13.2357971	13.20063966	13.17059418
ENSG00000244280	4.990417182	4.988231543	4.985149009	4.973958667	5.422279438	5.089336253	4.773236956	4.536393425	4.836177826	4.94922259	5.063488617	5.29760021	5.020822271	5.165537723	5.173146022	5.16537444
ENSG00000175544	7.603391906	7.418835382	7.232959478	6.85231995	6.779084861	7.497217128	7.209592061	7.128197205	7.522153324	7.458512385	7.397181693	7.287682842	7.812398458	7.212773554	7.049772851	6.97545243
ENSG00000206104	5.259131559	5.162334792	5.065738428	4.870546555	4.346973626	5.082817178	5.201508427	5.228001033	5.705359543	5.606120796	5.507910204	5.316724274	5.462486762	4.928558393	4.947255539	4.958516459
ENSG00000205923	4.913378235	4.894246514	4.87439248	4.829001294	5.813742781	4.889900713	4.818650321	4.856821252	4.926711742	4.841468307	4.755346179	4.573830917	4.310822438	4.666450296	4.566571207	4.559824355
ENSG00000107485	5.415088204	5.577679586	5.741974048	6.078212942	5.943717706	5.3700026	5.58986331	5.83517024	5.681557654	5.951024913	6.218774764	6.751623155	5.65342478	6.337427956	6.633810512	6.806757895
ENSG00000184925	5.83544225	5.692337807	5.549135687	5.261730464	5.055055462	6.148007131	5.654319706	5.505966972	5.860311972	5.969078759	6.078219142	6.296069887	6.718754341	5.929742093	5.563258223	5.318779797
ENSG00000151065	9.732801146	9.834190607	9.936073324	10.1431058	9.744309494	9.915825061	9.990610021	10.03174893	9.702186808	9.83074028	9.959290204	10.21777579	10.49242747	10.22333237	10.03937662	9.905440015
ENSG00000185933	5.226389245	5.201090065	5.174598642	5.115195878	4.413403073	5.293217281	5.314545242	5.277410294	5.639096988	5.599886574	5.561940487	5.492560273	5.55470374	5.177801363	5.095817401	5.062333508
ENSG00000236204	6.013010445	5.956422897	5.899451076	5.7889451	5.115285699	5.992587197	6.039283384	6.059146191	6.333825296	6.304738799	6.277617494	6.23388931	6.645416985	6.08646063	5.909756726	5.818795767
ENSG00000103995	8.504088362	8.677313768	8.85193994	9.209511441	9.438916123	8.490887414	8.533002752	8.545167885	8.548427252	8.606289357	8.66358691	8.777040241	8.29469833	8.509133755	8.692870315	8.814989294
ENSG00000112242	11.23092528	11.31044925	11.39108749	11.55701343	11.34946062	11.18210183	11.29897007	11.4202238	11.18004401	11.42684805	11.67332513	12.16754765	10.86265412	10.95270038	11.12596088	11.26691162
ENSG00000137959	10.04136015	9.944322712	9.847312004	9.653826734	8.959672893	8.855721237	9.347083169	9.631039712	10.72264667	10.49605173	10.26935189	9.815487659	9.095947977	9.32444793	9.524462901	9.674651415
ENSG00000174156	6.024811205	5.915608644	5.805311316	5.57816359	6.140729958	5.677839526	5.477472043	5.289118812	6.062160554	6.035797918	6.010108528	5.959958028	6.509429656	6.019183409	5.699090003	5.479409105
ENSG00000127325	4.585941842	4.499851548	4.413761255	4.241580668	3.771728051	4.247576724	4.522140882	4.706493543	4.737183875	4.67827122	4.618279279	4.490542494	4.417360221	4.525029598	4.341640837	4.175439503
ENSG00000171236	5.246280135	5.269985983	5.293699989	5.341219749	5.340794219	5.552270686	5.711210263	5.836019612	5.53764458	5.58439368	5.632190941	5.734110079	5.533338182	5.336213186	5.300180876	5.290283974
ENSG00000186453	4.441695489	4.559778605	4.677653464	4.909648219	6.168071769	4.974059738	4.711277643	4.534158766	4.619729062	4.555591668	4.491372908	4.355108051	4.560024514	4.927468635	5.056516223	5.190282066
ENSG00000204681	6.543197458	6.577809897	6.612729976	6.684491989	7.033336523	6.602734951	6.720502894	6.761979658	6.899275428	6.744787015	6.590386958	6.282915134	6.526401352	6.722198572	6.490079796	6.376223356
ENSG00000143322	4.511134809	4.614471916	4.718972528	4.935011793	5.243046993	4.66972679	4.484515265	4.387015166	4.082129497	4.244884548	4.407285419	4.730585232	4.055868823	4.612000091	4.370976083	4.302135453
ENSG00000145362	4.989949903	4.966647329	4.943558808	4.896701781	4.999489797	4.869585321	4.918716437	4.964488146	4.781217434	4.770200169	4.758893124	4.735872961	4.644805779	4.677417241	4.867797754	5.017225196
ENSG00000169612	9.581227611	9.64586006	9.71040735	9.83831157	9.138635803	9.25859122	9.34638581	9.406286954	9.418980697	9.485979179	9.552658048	9.688394101	9.686939709	9.65372927	9.455413558	9.292558822
ENSG00000161807	5.051944002	5.020143897	4.986958744	4.912403853	4.223781173	4.739248635	4.969160046	5.111317767	4.80584654	4.818233364	4.830374209	4.854331074	4.524145925	4.825250412	5.049061567	5.208017914
ENSG00000185291	4.698938885	4.670043343	4.640825169	4.580780495	5.289943951	4.931397169	4.939289559	4.825016551	4.59088247	4.534809098	4.479178152	4.36974349	4.582733823	4.610089854	4.693240162	4.7600454
ENSG00000137656	9.981752474	10.10313115	10.22451276	10.46730945	10.03099727	9.891548801	9.854992461	9.82384899	9.752077972	9.990374087	10.22853569	10.70584205	9.515817551	9.610060677	9.791458107	9.937087172
ENSG00000196960	5.298090061	5.264173459	5.231426344	5.175081414	4.974300405	5.366375282	5.425197545	5.432549594	5.518107138	5.485970202	5.454695521	5.396748849	5.605948948	5.397034084	5.334762683	5.30326058
ENSG00000174804	8.732173508	8.789343491	8.847055733	8.966193639	8.706952671	9.078476995	9.46322741	9.753717469	9.363395842	9.371946759	9.380066576	9.3967774	9.366633828	9.614176114	9.878277131	10.07619993
ENSG00000196109	5.196024205	5.307854136	5.419849326	5.644277887	5.015400424	5.115383824	5.326144054	5.468475178	4.687612554	4.725991896	4.764438491	4.842094993	4.328286696	4.743355744	5.046083049	5.26248787
ENSG00000166900	7.227745831	7.456093856	7.684701846	8.143418168	8.261901379	8.093460665	7.658492996	7.37069279	6.897988922	6.978513138	7.058870407	7.217111079	7.58783988	7.553995394	7.360091175	7.196827034
ENSG00000188710	4.587647839	4.672964856	4.75913061	4.936842767	4.734549328	4.918791265	4.937431779	4.933159511	4.918022722	4.957265825	4.996240079	5.072762715	5.165521952	5.165549194	5.105631124	5.083161848
ENSG00000099866	5.077966806	5.080014104	5.082135693	5.084930301	4.165046522	4.615693413	4.905328986	5.106952137	4.744611476	4.752609276	4.759919911	4.772732778	4.757772368	4.938310547	5.1054931	5.232729927
ENSG00000205037	5.447228482	5.364964352	5.282337094	5.115387486	4.972000619	4.84240559	5.105770294	5.246997439	5.396560119	5.441222655	5.4873531	5.586844236	5.353020528	5.101834296	5.066576533	5.010775576
ENSG00000101608	14.50170541	14.53802015	14.574941	14.65139717	14.04573329	14.0306859	14.00170434	13.97153637	14.49681494	14.50364256	14.51045464	14.52538894	14.04882785	14.30640833	14.01553464	13.9078473
ENSG00000166796	8.546239375	8.339795486	8.131668491	7.708680231	7.066920639	8.140933472	7.595310062	7.290680419	8.433391284	8.334186622	8.23498196	8.036572636	8.440903043	8.197800606	8.023847705	7.903253755
ENSG00000171105	6.18944769	6.229574714	6.27045436	6.355418229	5.343069497	5.93548308	6.476077475	6.868183135	5.854702215	5.888884768	5.92160798	5.985360004	5.454788195	5.674879409	6.201077064	6.592743869
ENSG00000174473	4.987547816	5.086604371	5.185647017	5.383573321	4.284850055	4.634824799	4.656042338	4.639076956	4.648743935	4.774607829	4.899177363	5.145284394	4.549082194	4.68138715	4.693724847	4.681904087
ENSG00000213903	7.572802072	7.410551268	7.248919749	6.926242335	6.865331598	7.412552862	7.473694996	7.488895212	7.572410044	7.539368273	7.508101834	7.457483892	7.933650735	7.379871945	7.198694538	7.103813238
ENSG00000017621	5.226767693	5.262760141	5.298567097	5.367853678	5.569034289	5.427331413	5.382064719	5.355382752	5.203536364	5.188743784	5.173481377	5.140524567	5.48758289	5.385129153	5.292581692	5.225122052
ENSG00000143546	4.55064159	4.435490797	4.320262732	4.087577714	4.878331844	4.378733265	4.266393913	4.222982127	4.368144295	4.312427834	4.255742229	4.132955453	4.250163413	4.628198144	4.734278999	4.829735825
ENSG00000196944	5.290750627	5.32596449	5.361105398	5.431077446	6.332261671	5.941629559	5.611817895	5.370082635	5.422326071	5.378009018	5.333267273	5.243460832	5.348787752	5.311181206	5.411444532	5.502827778
ENSG00000244537	5.420947453	5.3495384	5.277245393	5.126172253	4.525611681	5.246070514	5.669110437	5.954831743	5.38927512	5.339915109	5.290657902	5.193488288	5.008505727	5.008794813	5.008794813	5.008794813
ENSG00000136628	13.31217881	13.37231179	13.43250028	13.55292915	13.95609439	13.7961623	13.61890831	13.4835151	13.51865638	13.41769603	13.31657777	13.11367531	14.25419245	13.95719197	13.5690113	13.26873721
ENSG00000215462	6.518073782	6.513569692	6.509996178	6.502936225	6.555528613	7.033611136	7.080233502	7.094890944	5.898684454	6.037370668	6.175863545	6.450482694	6.793906795	6.745614515	6.775281872	6.806186167
ENSG00000198183	5.61124745	5.533144491	5.454792068	5.293254691	4.972126312	5.471279133	5.491181698	5.469329198	5.86516372	5.762108601	5.660562816	5.464459193	5.906261058	5.454780877	5.235034917	5.088110737
ENSG00000135631	9.1393895	9.189901971	9.241384211	9.348756421	9.337144781	9.299516189	9.328654861	9.36099816	9.33180311	9.244174052	9.155932928	8.980207153	9.909192703	9.533986086	9.401783678	9.325569363
ENSG00000130638	10.18519269	10.15587597	10.12726921	10.07250852	9.267928147	9.254461157	9.742340433	10.12948373	10.11855833	10.07324898	10.02735358	9.935235421	9.013562016	9.410942175	9.739227943	9.980198183
ENSG00000147852	7.395129422	7.327292409	7.259703493	7.124720235	7.625904512	7.49878244	7.285665873	7.115792143	7.071286543	6.972837455	6.874479426	6.678150018	8.111158557	7.589717738	7.19057807	6.904312422
ENSG00000148204	4.673260676	4.726613008	4.778208038	4.871694923	5.899452588	5.021793582	4.613526338	4.363216256	4.665290434	4.580341062	4.495642246	4.324021166	4.447327765	4.368064179	4.384913479	4.38288727
ENSG00000185633	4.524386042	4.536311313	4.548545781	4.569925429	3.918669579	4.584406452	4.915308549	5.131637001	4.751228937	4.706276256	4.660660239	4.565744914	4.882786349	4.644444729	4.806302008	4.888265152
ENSG00000087448	7.958351722	8.039052619	8.119669638	8.282896676	7.212902252	7.191221875	7.68576544	8.106225444	8.089038086	8.000656725	7.912057297	7.735317229	6.678211017	7.182072996	7.61633344	7.93166482
ENSG00000130755	6.614376869	6.521636664	6.428695539	6.242059927	5.868680523	6.656094592	7.442773956	8.032783478	6.568366134	6.575685857	6.584517368	6.612043901	7.046346156	6.62121126	6.494370262	6.432052831
ENSG00000100234	9.768252404	9.764528418	9.760745335	9.754464301	9.107910201	9.65206739	10.06622258	10.36448602	9.95106522	9.828655382	9.706206659	9.461175475	9.595784831	9.738924859	9.900135026	10.02364495
ENSG00000171160	7.263196297	7.285335991	7.307822141	7.354254776	7.226359224	7.511025215	7.691486418	7.81292666	6.921499075	6.939526556	6.957558697	6.993676965	7.761149444	7.793364016	7.848218805	7.893780718
ENSG00000115363	5.125249601	5.27134223	5.416867803	5.709243853	5.217737058	4.822395165	4.870160454	4.953013929	5.092384893	5.115445311	5.13842652	5.183433845	4.711841231	4.756107249	4.740875365	4.718390291
ENSG00000131914	4.560829842	4.637337612	4.713651995	4.866667704	4.636737121	4.637772728	4.747338486	4.824893702	4.411785383	4.467199132	4.522257834	4.631101671	4.378909627	4.280331046	4.508854425	4.708596618
ENSG00000141338	4.65432564	4.793792773	4.934338517	5.2200377	4.625036884	4.6163831	4.990671345	5.245280979	4.959472626	4.897893822	4.835303956	4.706909284	4.609555733	4.919251064	5.102362466	5.221716573
ENSG00000124256	4.207896702	4.218067645	4.228801364	4.253427756	4.18919028	4.295043153	4.37838049	4.440712123	4.435105044	4.420687034	4.40593752	4.37442262	4.387478594	4.3135955	4.311711492	4.299893158
ENSG00000161800	11.96708979	11.92289156	11.87923094	11.79497951	11.64820586	11.14579412	11.28743884	11.36584189	11.78611512	11.82598744	11.86566319	11.94453354	11.14960889	11.14927102	11.38726952	11.47651896
ENSG00000026025	16.01773408	16.04493669	16.07215022	16.12669837	15.53650173	15.73079994	15.73339657	15.7591627	15.8795282	15.81068126	15.7416566	15.60334932	16.32535044	16.02573385	15.80979304	15.65507528
ENSG00000151366	8.450773528	8.405438491	8.361705779	8.283365529	7.476015451	7.753747477	8.077412959	8.326753614	8.565460459	8.496059905	8.426659352	8.287858245	7.834131146	8.135828556	8.416402138	8.622903172
ENSG00000102738	10.51423614	10.62271262	10.73203431	10.955541	11.75409371	11.2086094	10.93278031	10.75512998	10.64047475	10.76398024	10.88748574	11.13449673	10.84945424	10.84127885	10.83634172	10.83321585
ENSG00000188243	12.22927345	12.19550912	12.16171932	12.09384724	11.39061521	11.93589386	12.33274696	12.61161394	12.23829996	12.24330967	12.24819943	12.25810154	12.21039095	12.28372554	12.33235888	12.36505269
ENSG00000237773	6.356079607	6.380930062	6.407413982	6.467280441	5.924294172	6.337544396	6.829426418	7.198022907	6.275068277	6.36463012	6.452488527	6.619830503	6.409582881	6.513607103	6.799924528	7.02862043
ENSG00000170703	4.413654493	4.581152386	4.749318319	5.090604876	4.552521621	4.31199909	4.448659085	4.593063463	4.800977518	4.812511212	4.823835879	4.846322461	4.581596152	4.518299159	4.509740448	4.508666749
ENSG00000164338	9.161140259	9.231873412	9.302622417	9.444303194	8.812141227	9.039557648	9.128135549	9.202765831	9.233446605	9.291828606	9.350218748	9.467683966	9.077913616	9.107453701	9.144401824	9.173034719
ENSG00000144407	4.227328192	4.346467482	4.466821031	4.714295562	4.27333165	3.92286538	3.967935258	4.041193693	4.775196501	4.690706041	4.60617267	4.436627511	4.123564842	4.156799064	4.326274366	4.456449957
ENSG00000038295	4.743223066	5.011471356	5.28118451	5.827338452	5.554307574	4.875367412	4.596387388	4.427591377	5.152184408	5.122102663	5.091373202	5.028528944	4.47344818	5.177247603	5.182998251	5.109233363
ENSG00000177359	5.440500214	5.517567475	5.594741593	5.750744834	6.612838665	4.78017934	2.947715399	1.573367442	5.119027532	5.060695351	5.002387794	4.88605114	4.560760166	5.025347686	5.410310735	5.686480445
ENSG00000146378	7.946288983	7.893210962	7.838816987	7.734928604	8.358017652	8.527870326	8.151060837	7.853163013	8.865265649	9.025806274	9.187050414	9.519115971	9.204740629	8.348125717	7.968130876	7.732446788
ENSG00000152580	9.436336235	9.350701375	9.264422784	9.088852781	8.178899802	7.998338664	8.369049128	8.685508256	9.658770513	9.444198956	9.229320126	8.798936606	7.528856001	8.006863467	8.50856303	8.885842468
ENSG00000120949	6.002810478	6.007705324	6.012753269	6.026932138	5.255983783	5.932636084	6.07440662	6.123684897	6.490242346	6.432933959	6.376628686	6.271246855	6.482763899	6.18562063	5.981148633	5.8357832
ENSG00000223773	6.901928282	6.921326008	6.94154437	6.983931705	6.98887623	6.870959586	6.772537003	6.67950036	7.096457721	6.990641222	6.884560895	6.675279312	6.500942052	6.645329513	6.560374616	6.476729391
ENSG00000162882	4.827657353	4.857787001	4.888596536	4.952412617	5.550868004	5.193644836	5.02477264	4.910865139	4.996253029	5.002926491	5.009931772	5.025710848	5.070946103	5.044751174	4.881845367	4.779306972
